uid,name,id,game
2075230,魔法少女が殺された。-名誉の死と陰の迷宮-,2524596.0,212185
2972700,Beyond The Clouds,2912462.0,303547
1497110,Melodramatica,2046758.0,158665
2822080,The Silent Forests,2885547.0,289964
1899160,Puzzle Mix,2242079.0,195430
1667540,Dragon's Vengeance,2064107.0,154047
3174540,Night Hacking,2942763.0,318117
1329990,My Silly Life,2048364.0,158222
1729820,Eyeballs are your ENEMIES!,2115878.0,166603
1414550,Tunnel Blast,2038882.0,142568
786570,The Alpha Device,222277.0,86327
598600,Silence in Space - Season One,212082.0,83734
712770,Just A Dream,185136.0,65788
629240,Toilet Run,1602547.0,110488
1217860,Royal Rescue SRPG,1862413.0,133201
1355820,大话江湖,2037914.0,156949
870800,Kilcount,872991.0,102989
520250,Visitors,3321.0,31537
553470,Destination Ares,2128.0,25813
259700,Dead Sky,12158.0,16777
625370,A SECOND BEFORE US,105.0,28671
712530,Chamber of Darkness,379365.0,96853
317290,Bionic Heart 2,10522.0,17721
1644330,Pugmire: Treasure of the Sea Dogs,2060748.0,152714
229600,Bientôt l'été,12783.0,15421
770350,PIXEL DRIFT,211658.0,83613
99410,Garshasp: Temple of the Dragon,13414.0,16247
353990,Parvaneh: Legacy of the Light's Guardians,9158.0,35657
683760,Strangers of the Power,184131.0,55398
1775860,Space Roguelike Adventure,2229460.0,190386
726580,Game Machines: Arcade Casino,187047.0,74121
2170170,Gallery : Moa's Room,2611805.0,221614
547260,Mausoleum of the Medusa,2369.0,25604
1141160,Fractalis,1735008.0,121775
299660,6180 the moon,11063.0,11435
1145570,Ortharion project,1739348.0,122065
489580,AWA,4474.0,32877
675620,Alter Cosmos,1088328.0,103539
341380,Countless Rooms of Death,9672.0,35945
722910,LightTrack,187738.0,74582
2397830,Hexa Puzzle Saga,2725237.0,248330
1694320,Nilia,2118975.0,146898
1070350,Captain Hannon - The Belanzano,1855830.0,129759
1984220,Dungeon Fall,2437260.0,183749
1812260,Wandering Meatbags,2243038.0,191552
1055660,十日,1725976.0,120145
1009690,Saving Simon,1705200.0,115162
2224520,No13Shelter,2640682.0,231853
1842930,Mother Stone,2230849.0,188951
1415110,Second Chance,2044970.0,144198
1787450,Where Is Here: New Home,2452321.0,207309
1510390,Wind Wind,2053839.0,149169
842520,Neon Void Runner,385027.0,96905
352130,Locoland,9219.0,35676
344440,Sacra Terra: Angelic Night,9540.0,25475
38600,Faerie Solitaire,14123.0,9703
1255160,"Oh So Lucky, Doctor!",1860381.0,131783
1315670,Asteroids 44 (For Four),2127075.0,173893
1177840,Макиомино,2413195.0,196040
706880,Austen Translation,185404.0,68768
2170700,Arcade Classics,2693689.0,245988
778230,Mighty Gemstones,205044.0,81982
2615380,The Legend of Yan Loong 1+2,2860702.0,275824
363670,Seeders,8764.0,35561
1652710,MouseBot: Escape from CatLab,2075844.0,157532
1229730,Achievement Clicker,1853795.0,248925
1475890,Mandinga - A Tale of Banzo,2121825.0,171099
589730,Tyd wag vir Niemand (Time waits for Nobody),896.0,52012
1759130,Time Idle RPG,2229704.0,189366
853620,Stickman in the Portal,1466807.0,108401
2627270,The Method of Hiding a Body,2910664.0,302029
493820,Rivais Em Batalha,4321.0,90579
2766480,Cargo Duty,2880900.0,284809
770400,Fairy of the treasures,205246.0,81823
1910320,TAPE: Unveil the Memories,2412428.0,194903
619330,Duck Hunting,205.0,28885
1034540,Lorenzo il Magnifico,1715195.0,117174
781050,Evie,214714.0,84017
1729420,PaintballX,2126560.0,172928
533170,Don't Chat With Strangers,2856.0,26739
269990,Infinite Space III: Sea of Stars,11870.0,16930
627410,BlackEye,21850.0,40851
946560,Don't Forget Our Esports Dream,1602693.0,110682
248510,Dominions 3: The Awakening,12436.0,16641
718320,FoxyLand,187031.0,72372
725120,ADIOS Amigos: Galactic Explorers,1579780.0,107241
337960,ClusterPuck 99,9836.0,24626
882560,Door,1076950.0,103457
615020,King of the World,300.0,28996
650490,Dinosaur Hunt First Blood,78670.0,51975
1119800,Brume,1728345.0,121093
557880,Say Goodbye,1961.0,30453
642580,Cally's Caves 4,200145.0,81211
731250,ExoTanks,1724961.0,119528
1165380,To Be Headed Or Not To Be,1835786.0,126210
1360430,Lapso: NIMBO,2034696.0,135793
2700230,ISOLAND4: The Anchor of Memory,2872886.0,288973
1955030,SCP: EVENT CLASSIFIED,2436326.0,199581
437720,Blossoms Bloom Brightest,6065.0,28326
738920,Sexy Serial Killer,191022.0,76698
2417940,Hero Emblems II,2724075.0,114777
629540,Alien Arena: Warriors Of Mars,78598.0,51937
1713190,Neko Candy Shop,2117788.0,169143
656140,PLANETS OF WAR,60081.0,37426
321560,The Sun and Moon,10387.0,17811
701470,TTV2,184625.0,55301
503180,MiniLAW: Ministry of Law,3934.0,32024
1133930,Forgotten Hill Disillusion,1731407.0,121472
770490,Death in the Water,1776876.0,122793
733800,Frosty Nights,190861.0,76360
1287800,Schwarzerblitz,2020935.0,118188
1771070,Midnight Scenes: The Nanny,2232287.0,178317
1849890,Neko Maid,2229199.0,195651
431280,tiny & Tall: Gleipnir,1208392.0,105253
704510,Mercury Fallen,186045.0,69385
521500,Sakura Space,3278.0,31487
663110,Sunrise: survival,71642.0,43094
681240,Dujanah,184975.0,56435
1015920,Ynglet,1856214.0,129802
761350,Booth: A Dystopian Adventure,197424.0,138480
746920,Rapid Tap,197761.0,81025
270310,Dominique Pamplemousse,11856.0,134677
1115980,Something for Someone Else,1736610.0,121925
1483370,The Use of Life,2038415.0,151784
1730260,Retro Gadgets,2605288.0,219688
407980,Sakura Beach 2,7063.0,34329
423490,Air Missions: HIND,6569.0,20394
916930,War Trigger Classic,1510850.0,107690
887450,Tunche,1171014.0,96092
968350,Hotel Sowls,1637015.0,112385
948900,macdows 95,1601719.0,110386
1638390,Indies' Lies,2060457.0,153219
909820,Songbird Symphony,1482048.0,76412
977230,Марсэнергосбыт роскошный,1740092.0,122168
935400,Alchemy Garden,1690514.0,113758
1073320,Meteorfall: Krumit's Tale,1726534.0,98379
2232600,Anomaly Exit,2892326.0,290720
282100,Fearless Fantasy,11604.0,9233
2720950,Grunn,2874575.0,281353
2430730,My Child Lebensborn Remastered,2721928.0,250280
1420770,Winter Resort Simulator 2,2050342.0,141268
1739900,Death of the Reprobate,2566369.0,217250
1125510,Snacko,2019154.0,130618
1164760,Vugluskr: Zombie Rampage,1776821.0,122830
708990,Turtle's Quest,2048030.0,106229
1072870,Random War,1723034.0,118807
1144620,Northern Lights,1851771.0,345534
1767930,Back again,2228164.0,192507
486170,Bathory - The Bloody Countess,4587.0,32418
600210,RoboMatch,667.0,29360
679530,Professor Watts Memory Match: Shapes And Colors,72082.0,50760
556780,Neptune: Arena FPS,1999.0,30468
726070,Hidden Object - Sweet Home,187026.0,72403
904600,Small Sister,1281455.0,105631
862740,OneShift,1171073.0,104868
339090,Pig Eat Ball,9791.0,36022
560750,World Keepers: Last Resort,1870.0,30380
434290,Typefighters (Steam Edition),6200.0,90589
1885540,SEARCH ALL - CATS,2227948.0,191005
721940,Daily Run,187030.0,72384
1325800,Viticulture Essential Edition,2022474.0,135729
727570,After the Collapse,1599426.0,109815
1078960,The Saga of Nino's Transmigration (尼諾的異世界物語 ~ 光與影與各自的信仰 ~),1726388.0,120389
1949000,Catgirls From My Sweet Dream,2535375.0,215502
459010,Ghost Town Mine Ride & Shootin' Gallery,5300.0,33079
1015890,TASOMACHI: Behind the Twilight,1731429.0,121481
2517200,Repair this!,2729629.0,260385
357340,Cobalt,9009.0,2999
3052500,ColdRidge,2925884.0,310254
662200,Swim Out,72039.0,47995
1057130,Exogen VR,1714747.0,117049
1197150,Em-A-Li,1840507.0,127793
1722770,Dream Girls Collection,2089137.0,165833
560820,The Saint: Abyss of Despair,1866.0,25477
205070,BIT.TRIP VOID,13232.0,15386
819480,Pizza Titan Ultra,334544.0,56782
1037960,Grand Dude Simulator,1712047.0,367128
1486620,Live Inc.,2018370.0,143199
923890,Yet another tower defence,1602117.0,110367
560740,Shtriga: Summer Camp,1871.0,30381
1281400,Good Knight,1862238.0,69394
296930,Ascendant,11151.0,9222
533850,EggK47,2833.0,31089
1498310,100 hidden cupcakes,2031629.0,169672
2002570,SeaOrama: World of Shipping,2534014.0,215797
1085180,Gunvolt Chronicles: Luminous Avenger iX,1776956.0,101177
3066570,Aotenjo: Infinite Hands,2929701.0,309815
1259660,NETABOKU -A robot girl changes my life as a bedridden boy-,2025565.0,161483
497470,D.N.Age,4156.0,32179
1000540,Tactical Control,1705280.0,115119
461780,Moonstone Tavern - A Fantasy Tavern Sim!,5193.0,33014
337630,Bermuda,9850.0,36048
359920,Highlands,8902.0,35482
1461740,画师,2055634.0,148985
1102750,Zorg The Typing Warrior,1725265.0,119835
816560,AVARIAvs,1604967.0,98405
1976800,不可能犯罪事件簿-Impossible Crime Book,2437746.0,200384
734820,Protect Me,187681.0,74645
1344780,Throwing Stone,2020761.0,167534
1328850,Trazz,2049514.0,173185
371360,Orc Assault,8418.0,35218
900870,Super Dig Man Deluxe,2979717.0,339478
520470,Music Inside: A VR Rhythm Game,3314.0,31496
570230,Deathlike: Awakening,1543.0,30089
1367860,Damned Hand,2047370.0,158639
1484030,Raw Element,2979718.0,341307
750400,Two Inns at Miller's Hollow,637243.0,100417
2292300,奔向繁星,2675606.0,336917
1764660,FROM FEAR,2229468.0,178281
2681980,Finite State Automaton Challenges 2,2867438.0,278926
1405670,The Forgotten Island - v1.0,2024251.0,368267
454720,RAM BOE,5436.0,33216
1875810,Slashers,2415614.0,196916
1397820,Небесное зеркало · Прогулки,2034576.0,170799
1421140,Power Washer Hero,2030658.0,151365
1332660,Super Punch Patrol,2567226.0,139882
2207040,Myasoid,2628210.0,225988
3285930,The Basement Ritual,2956569.0,320781
2206270,Vampire Hunters,2689914.0,244759
2191160,BOWLOUT,2619013.0,224969
2729550,Scarred Mansion,2878828.0,294927
1782940,Cyndefense 2,2232829.0,190787
745500,Pixel Space Battles,188647.0,75316
398960,Hoven the Sages Spinel,7369.0,34529
457450,Defend Your Crypt,5362.0,33130
850950,Helicopter Flight Simulator,587207.0,98685
975710,Qipa World-Hello Big Adventure,1614541.0,111893
1190780,DooM in the Dark 2,1858260.0,131323
942510,Scamp: High Hat Havoc,1683754.0,112695
334830,Entropy Rising,9954.0,36134
763740,NARK THE DRAGON,205414.0,81693
1330730,Under Domain - Alien Invasion Simulator,2013409.0,139190
314290,Obludia,10624.0,17657
849320,Tank Rush,826858.0,102151
816270,Sounds of Verity,269989.0,89938
1060630,ぶんまわしヒーロー / Full Swing Hero,1715461.0,117245
926450,Thibalryn,1577369.0,107469
1729250,Dashpong,2232881.0,192855
882390,EnHanced,1604233.0,110901
732670,Dyana Moto,187694.0,74671
1262500,Mirastell,1860527.0,132782
451000,Ember Kaboom,5586.0,33291
263960,Wyv and Keep: The Temple of the Lost Idol,12025.0,16847
722680,BLOK DROP NEO,187064.0,74132
1384400,LA Monsters,2037481.0,154970
1848160,AMaze DOS,2231520.0,191078
1033580,Nano Driller,1710328.0,115587
878420,Woodpunk,1170663.0,104945
608530,TARTARUS,437.0,29147
1609570,Agonize,2223709.0,187402
509850,Bumper,3707.0,31845
1047480,Miner Lou,1714363.0,116918
468330,HIVE: Altenum Wars,184909.0,59128
1454140,SUPERCHICOS,2053772.0,149175
1447330,Born Race,2032790.0,145757
1213070,Pioneerz,1849454.0,129219
1304310,Ace of Space,2050267.0,172031
2212810,Crown of Thorns,2662931.0,235359
750240,Ascending Madness,368741.0,96706
752720,The Culling 2,1249276.0,103367
939250,Dungeons and Dinners,1601197.0,110117
908690,BigBoy - Visual Novel,1329320.0,106330
42147,Hamilton's Great Adventure - Retro Fever DLC,14048.0,29212
1694970,Jude,2077233.0,172141
1394570,Pass to Hell,2035663.0,150842
1537970,Death Box,2045827.0,151511
1686680,The Witch Eye,2075857.0,169770
2775220,Inside the machine,2878809.0,290844
406400,Axes and Arrows,7115.0,34355
946810,the Escape,1620579.0,112115
1200430,Sick Way,1837321.0,127087
2263240,Deep In The Snowy Night,2652058.0,232926
2573770,Chez Croggy,2737644.0,264153
29130,Musaic Box,14394.0,15992
48900,Saira,13916.0,15034
210550,Angry Birds Space,13107.0,16365
1581990,Memorize V,2020524.0,164229
2235670,Changeling Charade,2660835.0,234413
1171110,Kedemara - The Orphan's Ballad,1838818.0,127545
1764730,История бомжа 2: полицейский беспредел,2126245.0,367919
461350,The King's Heroes,5220.0,33038
948510,Monster Clicker : Idle Halloween Strategy,1610415.0,111862
397580,Moonbase 332,7431.0,24594
652360,BFF or Die,1050976.0,94044
452920,Laser Disco Defenders,5530.0,22362
983450,Astral Towers,2052786.0,25452
341690,The Great Fusion,9658.0,19499
601240,Ripple,622.0,24545
739360,Poly Island,1688190.0,113867
837440,MineSweep,379214.0,96878
1018420,uuu so smislom,1712427.0,116096
1270910,VirtualCop,2227458.0,189818
298840,Millennium 4 - Beyond Sunset,11094.0,17361
663690,Rival Rampage,188631.0,75278
1036930,PC Fútbol Stars,1856758.0,130122
725280,Psi Project,188556.0,81171
461680,FPV Air Tracks,5201.0,33006
1482820,Void Marauders,2028218.0,157386
627820,England Exchange,69.0,28643
954530,The Momo Game,1602592.0,110632
514390,PooShooter: Toilet Invaders,3502.0,31672
1294230,Interrogation Files: Port Landsend,2021158.0,137214
424760,Bladestar,6527.0,33964
1111540,Room 40,1726382.0,120364
715690,Putrefaction 2: Rumble in the hometown,185324.0,68797
780390,Space Bob vs. The Replicons,214719.0,84012
409340,Perraw - FPS Clone War Alpha,7025.0,34309
557190,BuildMoreCubes,1988.0,30470
1155660,The Deed II,1777173.0,122623
336110,Bloody Streets,9899.0,36069
573110,AWAY: Journey to the Unexpected,1465.0,27443
485800,Runeous: Part One,4605.0,32451
489110,Putty Pals,4491.0,32866
1679010,BLOCKPOST MOBILE,2628677.0,225875
335660,CAFE 0 ~The Drowned Mermaid~,9922.0,36103
1198760,League of Pixels - 2D MOBA,1838731.0,127602
1551510,Psychic Guardian Super Splendor,2043211.0,155834
468310,She Wants Me Dead,4913.0,32718
943170,Blast the Past,1601129.0,110144
1483100,One More Dungeon 2,2018448.0,157115
666730,This Merchant Life,71849.0,44196
672150,LOGistICAL 3: Earth,76492.0,51582
465000,Event Horizon,5058.0,32923
408960,Zombasite,7039.0,20460
1158290,Mini Words - minimalist puzzle,1811666.0,125710
1171660,The Ambassador: Fractured Timelines,1844274.0,128228
750200,AWAY: The Survival Series,197688.0,71457
1463470,Ruff Night At The Gallery,2027613.0,141316
657050,Humanity Must Perish,185351.0,68323
368080,Aurion: Legacy of the Kori-Odan,8564.0,14224
1022780,Animal Fight Club,1713515.0,116325
2686580,Trinity Survivors,2874419.0,282271
625860,God Awe-full Clicker,1601067.0,101753
914170,Duck Life 7: Battle,1464823.0,106824
823830,Frightened Beetles,587246.0,98696
412770,Boogeyman,6884.0,19015
1007810,重明鸟 Bright Bird,1713901.0,139208
1003360,ШХД: ЗИМА / IT'S WINTER,1710354.0,115591
512490,Zombie Estate 2,3588.0,31727
1175360,Doomsday Hunters,1846529.0,129042
629840,Caligo,185197.0,65840
885640,Lynne,1244313.0,105107
603260,The Cat Games,555.0,27977
640890,Will Glow the Wisp,15967.0,36978
550840,Fresh Body,2250.0,30666
446840,Splasher,5771.0,26363
1335530,Alisa,2028895.0,130320
302710,BlazeRush,10954.0,14567
1358710,Battle Cry of Freedom,2077559.0,63551
2280220,GUNWATCH: Conflict Survival,2651201.0,232459
817360,The Outer Rim: Survivor,334570.0,95191
617590,Affliction,248.0,28913
622470,Road Dogs,154.0,28673
1917830,The Safe Place,2414331.0,196999
754850,The Spy Who Shrunk Me,1468772.0,108300
412460,Villagers,6901.0,18623
495780,Hexoscope,4247.0,24033
999830,Becalm,1688226.0,113863
919410,Felix The Reaper,1602488.0,80006
410430,Morphine,6973.0,26520
427760,A Chair in a Room : Greenwater,6459.0,33902
482300,Investigator,4680.0,32526
956430,Steampunk Graveyard,1602567.0,110606
1161300,The Legend of Crystal Valley,1777093.0,123838
207000,Alien Spidy,13193.0,9965
95000,Super Splatters,13445.0,9696
234920,Dyscourse,12687.0,16504
346970,OBEY,9432.0,20350
340300,Teddy Floppy Ear - Mountain Adventure,9733.0,36002
1417730,Coffin Mall,2129956.0,175615
397090,Wind Child,7456.0,34632
613590,Dungeon Of Zaar - Open Beta,333.0,24703
99400,Garshasp: The Monster Slayer,13415.0,3279
1045590,Kaisuo,1714929.0,117111
418310,Chronicles of a Dark Lord: Rhapsody Clash,6690.0,34035
1777110,DogFight Time,2406727.0,195439
36900,Angle of Attack,14188.0,16064
888690,Guess who ?,1171001.0,104929
1630180,The hidden game society,2058489.0,150254
1756320,DREAMVIBE,2288702.0,192276
49900,Plain Sight,13888.0,8585
1001990,WARED,1725079.0,119451
1655800,System Under Surveillance,2063663.0,152508
2242420,The Showdown Effect: Reloaded,2888891.0,289807
509390,GalaxIverse,3723.0,31881
332700,Mike was Сursed,190378.0,75763
603090,Dream Stone,563.0,29291
502200,Orczz,3985.0,32034
607210,Possessed,15810.0,36520
394220,Last Horizon,7563.0,14712
344410,Magnetic: Cage Closed,9541.0,20888
1272070,Silicon Dreams | cyberpunk interrogation,1860160.0,132497
347510,Rats - Time is running out!,9410.0,35805
1131740,Snowdome,1737573.0,260961
355520,The Albino Hunter (Original),9089.0,26717
1082450,Gold Hunter,1721809.0,118477
325730,The Hive,10258.0,17889
2745800,Writer's Rush,2874770.0,282194
559960,Power Hover,1895.0,30402
589770,Green Elephant 2D,894.0,29509
953570,White Dove 白雀,1602394.0,110430
2096510,The Ouroboros King,2534708.0,215098
757330,qop 2,190760.0,76379
1678140,Shades of Sakura,2076030.0,161616
530120,VR The Diner Duo,2953.0,25118
610810,Your Friend Hana,400.0,29108
464150,Regalia: Of Men and Monarchs,5090.0,30205
1770390,Bound by Love,2221579.0,186837
2852980,Necroking,2890747.0,291826
1323900,Scrapnaut,2014898.0,138388
709440,Override: Mech City Brawl,787787.0,105028
298400,Knightmare Tower,11105.0,10489
597150,Hyper Knights,726.0,29410
1421760,What Comes After,2016939.0,143264
1975360,DRAINUS,2442413.0,202389
1121420,Kingdom Under Fire: The Crusaders,1851727.0,5883
1249130,Герой Королевства: Утраченные Сказания 1,1859322.0,132174
544390,NITE Team 4 - Military Hacking Division,2497.0,27675
1681060,Exogate Initiative,2076707.0,161695
1136380,Ultimate Fishing® Simulator 2,1860589.0,132748
3149840,Скуф на рыбалке,2940602.0,356663
2318630,The Territory of Egg,2685869.0,242415
541380,PhysDrive,2606.0,30973
369030,Vinyl,8518.0,35299
812160,Etherborn,366897.0,77529
401360,The Aquatic Adventure of the Last Human,7294.0,12598
1487270,ПОСЛЕДНЯЯ КОМАНДА,2013112.0,148673
1699030,Geo Mythica,2737887.0,264315
2565730,Super Gorilla Quest,2737740.0,264235
1336450,Poco In,2042423.0,155731
597810,Shining Plume 2,716.0,29385
585360,Steampunk Syndicate,1068.0,29666
310700,Super Win the Game,10765.0,14687
1208600,Bunny Park,1839665.0,127749
740260,Crimson Imprint plus -Nonexistent Christmas-,190611.0,76031
3433810,咸鱼殿下 / My journey,2983979.0,339105
941120,Optimum Link,1608539.0,111665
3047180,The Attic,2943158.0,377353
2153920,DOWNFALLEN,2615427.0,223218
1421610,DEUS EX MACHINA: Episode 1,2018780.0,171724
1547430,Endro,2031650.0,164971
2463250,GAIA Survivors,2721273.0,256605
416700,5 Minutes Rage - Hatred Edition,6738.0,34098
1726590,Marble Mage,2115637.0,166709
461760,Reptilian Rebellion,5194.0,33013
602790,Fated Souls 3,574.0,29281
457520,Moustache Mountain,5359.0,33133
1855040,Deja Vu,2236019.0,193653
655600,PHAT STACKS 2,71716.0,43366
33950,Fish Fillets 2,14271.0,9841
50000,Nimbus,13887.0,9561
552570,The New Queen,2183.0,30623
951640,Gangsta Sniper,1619649.0,112123
302950,Heileen 1: Sail Away,10945.0,17441
372490,GROOVY,8374.0,35203
1114530,TTV3,1726822.0,120767
416310,Goblin Defenders: Steel‘n’ Wood,6759.0,34081
1251910,Kill Yourself,1860338.0,132690
1528570,Royale Island Showdown,2044226.0,167590
2143950,Don't Shit On My #!$@& Roof,2592197.0,216308
575830,rooMaze,1365.0,29872
977570,The Experiment: Escape Room,1610577.0,111875
359190,Rituals,8933.0,27264
531190,HEBEREKE!: March! Red Army Girls' Brigade,2914.0,31234
271730,Light,11824.0,10515
1403440,Broken Roads,2031357.0,122866
1845670,Islands of the Caliph,2414524.0,197146
474030,The Abbey of Crime Extensum,4796.0,32595
1266820,Ultimate ADOM - Caverns of Chaos,2024747.0,110243
1084480,Wanna Survive,1725292.0,119809
357720,Inside My Radio,8999.0,35535
676840,Contagion VR: Outbreak,206574.0,82047
375750,Invisigun Reloaded,8248.0,122724
596590,Linked,742.0,29395
2216360,Disaster Band,2663501.0,229138
261880,Corporate Lifestyle Simulator,12099.0,16810
265000,FORCED SHOWDOWN,11996.0,14578
418300,Wick,6691.0,25843
1243960,Unspottable,1855346.0,129693
2693730,Dawnsbury Days,2867473.0,278910
2796180,SILENT BREATH,2884069.0,287462
545690,VOI,2439.0,25788
349730,Popup Dungeon,211441.0,82531
1066130,Truck Life,1777731.0,124166
1137750,Farmer's Life,1736291.0,121882
1004270,My Island,1700572.0,114113
1086010,198X,1725307.0,100562
1990110,SpellRogue,2566100.0,203427
1051900,Exit Limbo: Opening,1726670.0,120725
917240,Heavy Dreams,1464758.0,108058
