id,first_release_date,name,rating,rating_count,total_rating,total_rating_count
111,1283904000,Amnesia: The Dark Descent,77.95333920297041,523.0,83.47666960148521,525.0
232,942192000,Half-Life: Opposing Force,79.91431228594388,386.0,74.95715614297194,387.0
527,1321920000,Serious Sam 3: BFE,69.98346166723435,172.0,70.40839750028384,178.0
576,1294704000,DC Universe Online,63.25900159306133,65.0,68.48664365367353,72.0
787,1128988800,Serious Sam II,71.57033256763481,182.0,74.95183295048406,185.0
885,1287532800,Super Meat Boy,82.54032107210338,819.0,83.89516053605169,823.0
1331,1279670400,Limbo,81.06128882010171,1561.0,82.53064441005085,1571.0
1334,1375833600,Brothers: A Tale of Two Sons,81.32912338645122,761.0,82.38331169322561,777.0
1335,1351555200,Natural Selection 2,77.84215548593593,30.0,81.42107774296797,32.0
1337,1348099200,Torchlight II,77.96211031069508,309.0,81.78874746303984,322.0
1338,1444089600,Prison Architect,75.53766089758946,188.0,78.30729198725626,200.0
1365,1522368000,AirMech,36.09392637622853,13.0,36.09392637622853,13.0
1381,1318896000,Payday: The Heist,69.98091000381328,145.0,71.24045500190664,149.0
1384,1350950400,Hotline Miami,83.0885357769466,1221.0,84.64426788847331,1231.0
1875,1141171200,Toribash,67.47327760915411,26.0,67.47327760915411,26.0
1879,1305504000,Terraria,82.45598409695157,989.0,81.72799204847578,1002.0
1882,1378771200,Amnesia: A Machine for Pigs,67.23332558225488,242.0,69.92916279112744,250.0
1907,1456358400,Grim Dawn,73.39948224513111,202.0,77.69974112256556,206.0
1910,1378252800,Outlast,77.1917288010899,674.0,77.18677349145403,685.0
1911,1382486400,Path of Exile,82.07996986204142,478.0,80.03998493102071,482.0
1983,1311120000,Bastion,82.51652090634842,740.0,86.38326045317422,748.0
1991,1334275200,Fez,81.2955952504785,445.0,83.39779762523925,457.0
2000,875059200,Postal,66.62700113186726,91.0,66.62700113186726,91.0
2002,1392681600,Banished,72.41452074583859,189.0,70.37392703958596,192.0
2025,1269993600,Mount & Blade: Warband,84.84432574037051,385.0,76.72216287018526,390.0
2042,1295913600,Magicka,72.08509431679735,202.0,70.79254715839868,204.0
2108,1368576000,Sanctum 2,69.9046636812786,46.0,74.9523318406393,47.0
2117,1544659200,DayZ,50.14998978611285,179.0,59.57499489305643,180.0
2126,1425945600,Hotline Miami 2: Wrong Number,78.4838932630186,443.0,74.89579278535545,456.0
2129,1346976000,Mark of the Ninja,84.46138909402242,307.0,87.94498026129693,314.0
2132,1317168000,The Binding of Isaac,79.43005959464338,413.0,81.46502979732169,415.0
2355,1317772800,Orcs Must Die!,70.91791010531968,109.0,78.58395505265983,113.0
2358,1350345600,Chivalry: Medieval Warfare,69.67722334418833,143.0,70.83861167209417,147.0
2480,1256601600,Torchlight,73.81567699670444,253.0,78.57450516501888,256.0
2599,1355097600,Game Dev Tycoon,75.10501339659815,326.0,77.55250669829908,327.0
2605,1364947200,BattleBlock Theater,77.15289020185354,201.0,83.21930224378391,208.0
2853,1217980800,Braid,84.93455733894933,597.0,85.80061200280801,600.0
2935,1375920000,"Papers, Please",81.39039486830164,697.0,81.89519743415082,702.0
2948,1350259200,Infestation: The New Beginning,30.88590317749424,18.0,30.88590317749424,18.0
2956,1203033600,Audiosurf,74.8731305380535,139.0,82.43656526902674,141.0
2990,1255651200,Machinarium,82.42519361909211,414.0,84.96259680954606,416.0
3019,1469145600,Starbound,71.4017036015005,226.0,79.40085180075025,231.0
3020,1374710400,Shadowrun Returns,75.45537449728943,181.0,73.97768724864471,189.0
3022,1400544000,Transistor,82.78844461533103,471.0,84.01922230766552,483.0
3029,1341360000,Spelunky,86.52477729289757,183.0,88.56238864644878,193.0
3035,1381968000,The Stanley Parable,83.84528121101201,973.0,86.172640605506,982.0
3043,1292371200,Dungeon Defenders,70.96889640099735,66.0,74.23444820049868,70.0
3070,1350604800,Euro Truck Simulator 2,78.17546609626481,394.0,82.8377330481324,396.0
3075,1347580800,FTL: Faster Than Light,83.63509835926145,412.0,86.21754917963072,417.0
3076,1351468800,Guns of Icarus Online,55.35461377926661,42.0,55.35461377926661,42.0
3084,1366848000,Cry of Fear,81.23085289397814,83.0,81.23085289397814,83.0
3102,1430092800,Kerbal Space Program,86.9623878397172,192.0,86.76690820557289,199.0
3109,1050278400,Postal 2,71.93833075335634,284.0,65.59416537667818,288.0
3152,1366675200,Don't Starve,75.96786613862045,377.0,77.26964735502452,384.0
3153,1219795200,Castle Crashers,77.76138392913158,324.0,78.25569196456578,327.0
3189,1383868800,Project Zomboid,82.36474776657485,197.0,82.36474776657485,197.0
3202,1417737600,Dungeon Defenders II,65.78870680962325,31.0,65.78870680962325,31.0
3210,1343088000,Star Conflict,77.96430416095245,9.0,77.96430416095245,9.0
3224,1391126400,Loadout,60.0597697652768,46.0,69.5298848826384,49.0
3225,1470700800,No Man's Sky,71.55864381268974,588.0,72.7003745379238,626.0
3239,1551312000,Space Engineers,66.08883275181333,56.0,73.04441637590666,57.0
3241,1376092800,Cookie Clicker,71.96348573110383,91.0,78.48174286555192,92.0
3277,1518048000,Rust,69.7161246632066,250.0,73.60806233160329,254.0
3278,1103846400,Garry's Mod,79.37807841340192,445.0,79.37807841340192,445.0
3772,1528934400,Wreckfest,72.66537571155585,126.0,75.2173032403933,139.0
5025,1320105600,To the Moon,81.6469586742279,452.0,82.18062219425681,459.0
5060,1344297600,Deponia,75.46069966254719,193.0,76.4803498312736,195.0
5319,1430956800,Project CARS,75.54386672335089,98.0,78.843361933104,112.0
5335,1396310400,Goat Simulator,54.01857575872476,294.0,53.05474242481692,305.0
5574,1721865600,7 Days to Die,69.32121882165417,200.0,52.72310941082709,208.0
5597,1418947200,Assetto Corsa,77.86815278652367,100.0,70.78407639326184,110.0
5601,1453766400,The Witness,82.09227624599646,505.0,85.21280478966489,517.0
5652,1396224000,Age of Wonders III,62.8898017901636,50.0,71.2449008950818,55.0
5922,1152576000,The Ship: Murder Party,60.37517322642522,25.0,69.9375866132126,27.0
5973,1444867200,Broforce,75.85446278656572,356.0,73.92723139328285,365.0
6005,1324252800,Kingdom Rush,73.85036634387427,107.0,74.42518317193714,108.0
6009,1445558400,Viscera Cleanup Detail,76.9504211084745,54.0,76.9504211084745,54.0
6044,1431388800,"Invisible, Inc.",76.31879747720211,71.0,80.95939873860105,81.0
6170,1436400000,The Red Solstice,60.0,4.0,60.0,4.0
6247,1246579200,Trine,76.23387900239719,301.0,80.83122521548431,308.0
6250,1323216000,Trine 2,76.61226932456385,275.0,80.80613466228192,284.0
6404,1382659200,Contagion,57.94757309566662,24.0,57.94757309566662,24.0
6653,1219968000,Euro Truck Simulator,65.92474995839522,49.0,65.92474995839522,49.0
6739,1583452800,Black Mesa,87.63523523127117,530.0,87.65095094896893,533.0
6748,1479427200,Killing Floor 2,72.84928761814976,165.0,76.80925919369027,178.0
7046,1597363200,Factorio,84.83463203814065,288.0,85.16731601907033,290.0
7205,1456358400,SuperHot,76.63768507072622,532.0,80.67995364647422,550.0
7211,1401235200,A Story About My Uncle,68.60667698590596,156.0,68.80333849295297,158.0
7386,1418256000,The Talos Principle,86.48570809335523,444.0,86.90952071334428,456.0
7420,1382486400,How to Survive,67.04205940486193,54.0,76.77102970243097,56.0
7435,1474588800,Heroes & Generals,56.88330311888577,48.0,56.88330311888577,48.0
7504,1525046400,The Forest,69.65496260458751,366.0,77.82748130229376,370.0
7555,1400630400,World of Guns: Gun Disassembly,65.87225492392542,14.0,65.87225492392542,14.0
7579,1390348800,Insurgency,74.87400860851204,132.0,72.43700430425602,133.0
7601,1442534400,Plague Inc: Evolved,77.37692296204825,157.0,78.68846148102412,160.0
7706,1415923200,This War of Mine,80.5131422111107,387.0,81.25657110555535,392.0
7709,1458000000,Salt and Sanctuary,80.44522656470592,114.0,82.82261328235296,124.0
7719,1366329600,Eador: Masters of the Broken World,49.91704606211825,11.0,49.91704606211825,11.0
7789,1415059200,The Binding of Isaac: Rebirth,87.73932004995851,532.0,91.36966002497925,534.0
7871,1503532800,Robocraft,67.39572261384383,37.0,67.39572261384383,37.0
7878,1499385600,Unturned,67.14134437381892,172.0,67.14134437381892,172.0
7886,1429747200,Crypt of the NecroDancer,76.85955275564766,163.0,82.37422082226827,172.0
7965,1433808000,Kholat,60.58137825231304,66.0,63.29068912615652,74.0
8036,1430179200,Verdun,61.24598429030733,32.0,59.37299214515367,38.0
8040,1290384000,Poker Night at the Inventory,69.1436206496685,49.0,69.1436206496685,49.0
8215,1520467200,Prismata,70.0,2.0,70.0,2.0
8347,1501545600,The Long Dark,76.38211481039802,185.0,79.19105740519902,190.0
8351,1433462400,Tabletop Simulator,82.10005806528793,106.0,82.10005806528793,106.0
8372,1343606400,Orcs Must Die! 2,75.63293094966058,107.0,78.9414654748303,111.0
8374,1345507200,Aeon Command,60.0,0.0,60.0,0.0
8427,1293667200,Cthulhu Saves the World,59.91967966967248,13.0,74.95983983483625,14.0
8429,1402099200,Dead Bits,29.59956383467763,11.0,29.59956383467763,11.0
8499,1407456000,Five Nights at Freddy's,64.87804681171002,170.0,68.27235673918835,173.0
8584,1198108800,Fistful of Frags,84.46315888325404,48.0,84.46315888325404,48.0
8678,1311552000,Defy Gravity,40.77508693396118,15.0,40.77508693396118,15.0
8701,1302220800,Dino D-Day,53.65081597249147,28.0,53.65081597249147,28.0
8751,1421971200,Stranded Deep,58.07076546263645,62.0,58.07076546263645,62.0
8792,1304380800,Mount & Blade: With Fire and Sword,69.74100691892409,56.0,74.87050345946204,57.0
8862,1404172800,Guacamelee! Super Turbo Championship Edition,80.67394130277245,124.0,83.50363731805288,130.0
8925,1423180800,Sunless Sea,76.25350891902636,80.0,80.62675445951318,84.0
